,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
34,9613,68117,10905,22818,35686,10148,61229,76987,43179,13321,24197,44949,29259,72374,39079,6149,15831,31977,47491,14306,32488,51700,17025,72281,46792,17074,14825,16978,11542,40973,63217,27257,51595,8989,0,5336,25135,10613,75732,13422,63410,29820,20193,21774,30230,23324,19984,35483,109693,85146,14349,45171,34811,26320,43281,49317,10964,44740,15086,15063,3603,56249,37143,24843,14786,6435,41177,43096,10755,41701,17822,24471,25696,30487,1745,15152,41350,17247,24873,5374,25911,9015,23406,21434,38712,12828,18438,39593,38059,34523,21041,34793,29626,39160,17136,111457,11599,7716,12828,26996,11594,32217,13116,12357,11636,7303,97450,26083,70411,17991,66529,14418,44944,11000,17114,6155,22069,16121,7100,11044,14886
35,10561,69065,11854,23616,36635,10133,60652,77935,42666,14270,25145,44436,28682,73322,38502,3514,13340,32925,46914,15255,33436,52648,16447,73230,47741,14583,15773,17927,12491,41921,64166,28206,50932,6353,5320,0,24558,11751,75155,13965,62833,30769,21141,22723,31178,24273,20932,31433,110641,86094,14893,46119,35760,27268,42704,50266,11507,40884,16034,16012,7086,57197,38091,25791,14208,5347,40600,42519,6705,42649,18770,25420,26644,31436,5511,16100,40773,18195,25821,5616,25334,9000,24355,20857,39660,13776,19387,35543,39008,35471,21989,35742,30575,38582,17680,112405,13629,8311,13371,27944,12542,33166,10625,12599,12585,4667,98398,27032,69834,18939,65952,14962,45892,11480,14623,1864,24549,17069,4465,13074,10837
36,26561,85065,27853,45829,52634,18520,54213,93935,60127,30269,41145,61897,24822,89322,32063,22005,23389,48925,40475,31254,49436,68647,18624,89229,63740,25007,31773,33926,28490,57921,80165,44205,68543,18076,24724,24125,0,27750,68716,27510,56394,46768,37141,38722,47178,40272,36932,53474,126641,102094,27714,62119,51759,43268,38844,66265,26132,61688,32034,32011,24769,73197,54091,41791,16385,26030,34161,36080,29637,58649,34770,41419,42644,47435,23195,32100,34334,34195,41821,21712,21474,17869,40354,17378,55660,29776,35386,57582,55007,51471,37989,51741,46574,32144,26001,128405,29803,24456,23428,43944,28542,49165,21049,23000,28584,20420,114398,43031,63395,34939,59513,29586,61892,27625,24672,25037,44611,33069,23272,30368,28578
37,3891,62637,3886,21745,28307,13452,64533,69607,35799,4460,17178,37569,32563,64994,42383,12826,19135,26498,50795,7287,27009,46220,20328,64901,39412,20378,10292,9598,7650,35494,57738,19877,44215,12296,10644,12013,28439,0,79036,12355,66714,24341,13174,12811,22850,17767,12965,29146,104214,79667,13336,37791,29332,20763,46585,41937,9621,37360,11222,7683,9495,50769,29763,17824,18089,13111,44481,46400,17431,34321,13929,17091,18677,23107,9115,8133,44654,7847,17854,8496,29215,12318,17927,24738,33233,4430,14546,33254,32580,27143,17149,29314,24147,42463,16555,103814,2544,5944,12247,21517,2880,26356,16420,13225,7744,12824,91971,18703,73715,14099,69833,10988,37564,7800,20418,12832,18699,9705,13776,5273,21562
38,77570,136074,78863,92477,103644,69529,19099,144944,111136,81279,92154,112907,73968,140332,55750,72751,65641,99934,58449,82264,100446,119657,62108,140239,114750,74683,82783,84936,79500,108930,131175,95215,119553,69086,75734,74872,67751,78760,0,78519,13961,97778,88150,89732,98187,91282,87942,100255,177650,153104,78724,113128,102769,94278,76777,117275,77141,109707,83043,83021,75779,124206,105100,92801,61364,77040,39539,39026,72440,109658,85779,92429,93653,98445,74204,83109,57412,85205,92830,72722,76376,68879,91364,74079,106669,80785,86396,104365,106017,102480,88998,102751,97584,45008,77010,179414,80813,75466,74437,94954,79551,100175,70725,74010,79594,71166,165407,94041,9945,85949,10270,80596,112901,78635,66924,75784,93823,84078,74018,81378,78666
39,9280,65986,11370,31180,36159,10167,63841,77459,43651,13794,24662,45422,31871,72846,41691,14541,19732,29847,50103,14771,30358,49569,19637,72754,47264,20975,12695,17451,8874,38843,61087,27730,52068,13906,13219,13728,27747,11869,78344,0,66022,27690,20658,22247,30702,21194,20449,36998,107563,83016,4607,45643,32681,24190,43618,49790,3530,45212,11432,15536,12909,54118,37615,25308,17398,14827,43789,45708,19147,42173,15691,24943,26160,30959,11689,14133,43962,17719,25338,9200,28523,11285,21276,24046,36582,13300,16308,41106,35929,34995,18911,32663,27496,41772,4735,109327,13922,7070,7987,24866,12066,30087,17017,9573,9506,14674,95320,26556,73023,15861,69141,7842,45416,9803,21015,14547,28135,13990,15492,17026,23278
40,65386,123890,66678,80293,91460,57345,17501,132760,98952,69094,79970,100722,61784,128147,43566,60567,53457,87750,46265,70079,88261,107473,49923,128054,102565,62499,70598,72751,67315,96746,118990,83030,107368,56901,63549,62687,55567,66575,14165,66335,0,85593,75966,77547,86003,79097,75757,88071,165466,140919,66539,100944,90584,82093,64592,105090,64957,97522,70859,70836,63594,112022,92916,80616,49180,64855,27355,26842,60255,97474,73595,80244,81469,86260,62020,70925,45228,73020,80646,60537,64192,56694,79179,61895,94485,68601,74211,92181,93833,90296,76814,90566,85399,32823,64826,167230,68628,63281,62253,82769,67367,87990,58540,61825,67409,58982,153223,81856,9702,73764,4962,68411,100717,66450,54740,63599,81638,71894,61834,69194,66482
41,23289,39126,22816,33804,36395,32349,83430,56695,43268,24025,17289,45039,51460,63147,61280,31723,38032,13103,69692,20178,3702,22708,39226,61240,45880,39275,16452,20953,21217,11982,34226,20574,51685,31193,29804,30910,47336,24346,97933,27945,85611,0,15859,32092,22243,12860,14050,37529,80702,56155,28926,35944,14456,11481,65482,49202,25211,44829,22713,23904,29494,27258,27340,14466,36987,32009,63378,65297,36329,40302,18843,19732,18788,31490,28274,19631,63551,27951,17965,27571,48112,31216,6808,43635,12896,23146,19459,40619,9273,27802,22062,14438,10752,61361,32366,82466,25779,25018,30744,4099,23739,13439,35317,32039,20743,31722,68459,27086,92612,18270,88730,26578,37565,26231,39315,31729,36536,17748,32674,28973,40460
42,12190,53938,11202,24453,27339,22408,73489,62416,34831,12412,9439,36602,41519,57803,51340,21782,28092,17913,59751,8564,18309,37521,29285,57710,38445,29335,8908,9136,14396,26794,49039,12724,43248,21252,19863,20969,37395,12732,87992,20655,75670,15642,0,20479,15696,9905,5107,28178,95514,70967,21635,30600,20633,12901,55541,40970,17920,36392,15891,12073,19553,42070,22572,9344,27046,22068,53438,55356,26388,32603,12503,10382,10938,22140,18333,9439,53610,16337,10115,17453,38172,21275,9227,33694,24533,11532,13119,32286,23881,19952,15722,20614,15562,51420,25075,97278,14165,14900,21204,12817,12125,18038,25376,22181,13921,21781,83271,17736,82671,11996,78790,19287,32222,16757,29375,21788,26367,8321,22733,17359,30519
43,13841,68182,13408,9117,24853,23982,75063,69516,32345,9337,24456,34116,43094,64903,52914,23357,29666,33776,61326,14566,34287,51764,30859,64810,35959,30909,17570,16494,17600,42772,63282,20385,40762,22827,21437,22543,38970,12679,89567,22306,77245,31620,20452,0,23357,25045,19217,25692,109758,85422,23286,37699,36611,28041,57116,38484,19571,33906,21176,14636,21128,56313,30270,25102,28620,23642,55012,56931,27962,30867,21165,17589,21588,19654,19908,15411,55184,9805,23510,19027,39746,22849,25205,35268,40511,9058,21782,29800,39859,27650,24385,36592,31425,52994,26726,103723,11305,16475,22778,28795,10978,31812,26951,23756,17694,23355,97515,12846,84246,21335,80364,20938,34110,18331,30949,23363,6072,16983,24307,12732,32093
44,22613,48836,21944,24526,18047,32754,83835,50769,24920,22255,9139,26690,51866,46156,61686,32129,38438,25725,70098,19306,24690,32419,39631,46063,28889,39681,19649,16485,25137,24719,43936,3177,33336,31599,30210,31315,47742,22790,98339,31078,86017,22023,15858,23564,0,21671,13013,24796,90412,66675,32058,18953,27014,24104,65888,30854,28343,26481,26633,17138,29900,36968,10924,12686,37392,32414,63784,65703,36734,22104,23244,9000,8019,15923,28680,20180,63956,26180,7504,27799,48518,31621,17169,44041,30914,21375,23861,22270,30262,8304,26464,26996,23374,61766,35498,84976,24008,25247,31550,19198,21968,9098,35723,32528,24663,32127,78169,17808,93018,23414,89136,29710,20574,27103,39721,32135,27258,19062,33079,27202,40865
45,16630,51094,16052,31615,34207,25690,76771,68077,41080,17262,15100,42850,44801,63464,54622,25064,31374,11689,63034,13415,15466,34677,32567,63372,44489,32617,9793,15502,14559,23950,46195,18385,49496,24534,23145,24251,40678,17582,91274,21287,78952,12798,9859,25329,21357,0,11861,35340,92670,68124,22267,36261,17910,3656,58823,47014,18553,42641,16054,17383,22836,39226,28233,12277,30328,25350,56720,58639,29670,38264,12184,17544,16599,29301,21616,12972,56892,21187,15777,20912,41454,24557,6384,36976,21811,16382,12801,38430,21037,25613,15403,17892,9950,54702,25707,94434,19015,18360,24085,9973,16975,15195,28658,25380,14084,25063,80427,24897,85953,11611,82072,19919,37883,19572,32657,25070,31217,11089,26015,22209,33801
46,12226,52060,11238,20375,23260,22444,73525,59388,30752,12448,6411,32523,41555,54775,51376,21818,28128,16035,59787,8600,16431,35642,29321,54682,34366,29371,8944,7501,14432,24916,47160,9695,39169,21288,19899,21005,37431,12768,88028,20691,75706,13763,5162,19413,12668,11851,0,24100,93636,69089,21671,27572,18754,14413,55577,36891,17956,32313,15927,10475,19589,40191,19543,7054,27082,22104,53474,55392,26424,29275,12539,6303,7910,18061,18370,9475,53646,16373,7087,17489,38208,21311,7349,33730,22655,11568,13156,28208,22002,16923,15758,18736,13684,51456,25111,93595,14201,14936,21240,10939,12161,15589,25412,22217,13957,21817,81393,13657,82707,12708,78826,19323,29193,16793,29411,21824,23107,8357,22769,17395,30555
47,28627,63210,28194,22101,10003,38768,86537,53780,11608,28269,28808,13379,57880,49167,64388,34127,41983,39284,72800,25615,39680,46792,45722,49075,18983,38101,30011,23303,32386,39093,58310,23234,19874,36966,35726,31661,53756,28803,101040,37092,88718,37013,28034,25633,24763,35101,23763,0,104786,69687,38072,21964,42004,37663,71902,21508,34357,11419,34752,23152,35914,51341,29411,30303,43406,35754,66486,68404,29529,15132,33606,22135,26134,13581,34694,29048,66658,32194,27093,33813,54532,37635,30599,50054,45904,27389,34223,4486,45252,27483,36826,41986,36933,64468,41512,85487,30022,31261,37564,34188,27982,33218,38797,38542,32480,35281,92543,14166,95719,33776,91838,35724,18375,33117,43266,32141,24833,29424,35078,33216,34727
48,102385,52026,101911,112016,98144,111444,162525,79049,104820,103121,96385,106591,130556,74584,140376,110818,117128,92198,148788,99274,79672,66933,118321,80278,99405,118371,95547,100049,100313,68515,56580,90866,106365,110289,108899,110005,126432,103441,177029,107041,164706,80099,94954,111188,91248,91956,93146,106009,0,53794,108021,89469,92020,90577,144577,108314,104307,106381,101808,102999,108590,56206,80865,93561,116082,111104,142474,144393,115424,93828,97938,96490,95469,102047,107370,98726,142646,107047,94955,106666,127208,110311,85904,122730,90462,102241,98555,102171,84770,83827,101158,93534,89847,140456,111461,58432,104874,104114,109839,83195,102834,92535,114412,111134,99838,110817,19341,105298,171707,97365,167826,105673,91090,105326,118411,110824,114748,96843,111769,108068,119555
49,77537,21960,77064,86446,61895,86597,137678,48983,64906,78273,71537,63273,105708,21196,115528,85971,92280,67351,123940,74426,54824,42085,93474,40800,63156,93523,70700,75201,75465,43667,26514,66176,52977,85441,84052,85158,101584,78594,152181,82193,139859,55251,70106,85484,66558,67108,68298,69760,53693,0,83174,50654,67173,65729,119730,56810,79459,63779,76961,78152,83742,31358,56018,68713,91235,86257,117626,119545,90577,57579,73091,71800,70779,73432,82522,73879,117799,82199,70265,81818,102360,85464,61056,97883,65614,77394,73707,65922,59922,58980,76310,68686,65000,115609,86613,27961,80026,79266,84992,58347,77987,67687,89565,86287,74991,85970,64724,77801,146860,72518,142978,80826,54842,80479,93563,85977,89178,71995,86922,83221,94708
50,10208,66915,12299,32109,37087,10455,64128,78388,44579,14722,25590,46350,32159,73775,41979,15545,20020,30775,50391,15699,31286,50498,19924,73682,48193,21263,13623,18379,9803,39771,62016,28658,52996,14332,14223,14732,28035,12797,78632,4561,66310,28619,21586,23175,31630,22122,21377,37927,108491,83944,0,46572,33610,25118,43906,50718,4458,46140,12361,16464,13914,55047,38544,26236,17685,15831,44077,45996,20151,43102,16620,25872,27089,31888,12694,15062,44249,18648,26266,10204,28811,11573,22205,24334,37510,14229,17237,42035,36858,35923,19839,33592,28424,42059,6953,110255,14850,8087,7335,25794,12995,31015,17304,8921,10434,15678,96248,27484,73311,16789,69429,8771,46345,10820,21303,15551,29063,14919,16496,17954,24282
51,37829,46817,37120,38861,14310,47970,99051,34314,20987,37470,26214,22758,67081,30299,76901,47344,53653,41030,85313,34482,33858,30400,54847,29595,15572,54896,34826,31700,40313,22701,41918,18592,28594,46814,45425,46531,62957,38005,113554,46293,101232,34285,31034,37900,18974,36847,28189,22176,88394,50819,47273,0,43750,39409,81103,24481,43559,22548,41809,32353,45115,34949,13019,29374,52608,47630,78999,80918,51253,9994,38421,24215,23195,25848,43895,35356,79172,41396,22680,43014,63734,46837,32345,59256,44648,36590,39037,18338,38956,15362,41640,43732,38679,76982,50713,69120,39223,40462,46765,35935,37183,27271,50938,47743,39839,47343,76151,30217,108233,38590,104351,44926,7257,42319,54936,47350,41594,34238,48295,42417,56081
52,28167,51299,27694,38681,41273,37226,88307,68868,48146,28903,22167,49917,56338,70531,66158,36601,42910,17692,74570,25056,13389,34881,44103,70438,51555,44153,21329,25831,26095,24155,46399,25451,56563,36071,34681,35787,52214,29223,102811,32823,90489,14353,20736,36970,27121,17738,18928,42406,92875,68328,33803,43327,0,16178,70360,54080,30089,49707,27590,28782,34372,39430,35299,19343,41864,36886,68256,70175,41206,45330,23720,24610,23666,36367,33152,24508,68428,32829,22843,32448,52990,36093,11686,48512,4014,28023,24337,45497,9297,32679,26940,2456,13643,66238,37243,94639,30656,29896,35621,11582,28616,18317,40195,36916,25620,36599,80632,31964,97489,23147,93608,31456,44949,31108,44193,36607,41414,22625,37551,33850,45337
53,19580,49626,19002,34193,36785,28640,79721,67195,43657,20211,17678,45428,47751,66042,57571,28014,34323,8487,65983,16364,13997,33209,35517,65949,47066,35566,12743,18452,17508,22482,44726,20963,52074,27484,26095,27201,43627,20532,94224,24237,81902,11330,12809,28278,24112,3577,14439,37918,91202,66655,25217,38839,16021,0,61773,49592,21502,45218,19004,20333,25785,37758,30811,14855,33278,28300,59669,61588,32620,40842,15134,20122,19177,31879,24565,15922,59842,24137,18354,23862,44404,27507,7975,39926,19921,19332,15750,41008,19569,28191,18353,16003,7846,57652,28657,92966,21964,21309,27035,8505,19925,15308,31608,28330,17034,28013,78959,27475,88903,14561,85021,22869,40461,22522,35606,28020,34167,14039,28965,25159,36751
54,45032,103536,46325,64300,71106,36991,62987,112406,78598,48741,59616,80369,26598,107793,29164,40476,41719,67396,37575,49726,67907,87119,37095,107701,82212,43478,50244,52398,46962,76392,98637,62677,87015,36548,43196,42597,39291,46222,77490,43389,65168,65240,55612,57194,65649,58744,55404,71945,145112,120565,43594,80590,70231,61739,0,84737,44603,80159,50505,50483,43241,91668,72562,60262,34856,44502,42936,44854,48109,77120,53241,59891,61115,65907,41666,50571,31434,52666,60292,40184,22432,36340,58826,27321,74131,48247,53858,76053,73479,69942,56460,70213,65046,40918,41402,146876,48275,42927,41938,62415,47013,67637,39520,41472,47056,38891,132869,61503,72169,53410,68288,48058,80363,46096,43002,43509,63082,51540,41743,48840,47050
55,41334,65242,40901,39301,14647,51475,102556,55812,12896,40975,36807,10147,70586,45444,80406,50849,57158,51622,88818,38322,52282,48824,58352,51107,9635,58401,42718,36009,45092,41125,60342,29414,7802,50319,48930,50036,66462,41510,117059,49798,104737,49351,40741,38339,30943,47439,36469,21308,106818,57279,50778,23996,54342,50001,84608,0,47064,18128,47459,35858,48620,53373,31443,39966,56113,51135,82504,84423,50386,17164,46313,34842,33787,26287,47400,41754,82677,44901,33273,46519,67238,50342,42937,62761,58243,40095,46929,17470,57380,33662,49532,54324,49272,80487,54218,70095,42728,43967,50270,46527,40688,39398,54443,51248,45187,50848,94575,30656,111738,46482,107856,48431,20407,45824,58441,50855,42033,42130,51800,45922,55584
56,6651,63358,8741,28552,33530,11297,62378,74831,41022,11165,22033,42793,30409,70218,40229,12277,18269,27218,48641,12142,27729,46941,18174,70125,44636,19513,10066,14822,6246,36214,58459,25101,49439,11642,10955,11464,26285,9240,76882,3472,64560,25062,18029,19618,28073,18565,17820,34370,104934,80387,4452,43015,30053,21561,44430,47161,0,42583,8839,12907,10645,51490,34987,22679,15935,12563,42327,44246,16883,39545,13063,22315,23532,28331,9425,11505,42499,15091,22709,6936,27061,10164,18648,22583,33953,10672,13679,38478,33301,32366,16282,30034,24867,40309,7892,106698,11293,4806,7346,22237,9437,27458,15554,8641,6877,12410,92691,23927,71560,13232,67679,5249,42788,7614,19553,12283,25506,11362,13228,14397,21014
57,37189,63728,36756,33170,10504,47330,96384,54299,9244,36831,32793,11014,66442,49686,74235,43974,51830,47609,82647,34178,48005,47311,54207,49593,17684,47949,38573,31865,40948,39612,58829,25400,11292,46175,44785,41508,62318,37366,110888,45654,98565,45337,36597,34195,26929,43425,32325,11520,105304,64088,46634,22483,50328,45987,80464,18321,42919,0,43315,31714,44476,51860,29929,35952,51968,45601,76333,78252,39376,15651,42168,30697,29773,22143,43256,37610,76505,40756,29259,42375,63094,46197,38923,58617,54229,35951,42785,8332,53576,29648,45388,50310,45258,74315,50074,76905,38584,39823,46126,42513,36544,35384,48644,47104,41042,45128,93061,25235,105566,42338,101685,44286,18894,41679,53113,41988,35902,37986,44925,41778,44574
58,8240,60792,8773,30141,33935,17339,68420,73023,41427,12754,20046,43197,36450,68410,46270,16713,23022,24652,54682,10905,25163,44374,24216,68317,45040,24265,7500,14162,4201,33648,55892,23331,49843,16183,14794,15900,32326,10829,82923,11221,70601,22495,16043,21207,26303,15999,15834,34774,102368,77821,12201,41207,27486,18995,50472,47565,8528,42988,0,13311,14484,48923,33179,20693,21977,16999,48368,50287,21318,39949,10497,21031,21545,28735,13264,9018,48541,16680,20723,12560,33102,16205,16081,28625,31387,12261,11113,38882,30734,30559,13716,27468,22301,46351,15641,104132,12882,10008,14013,19671,11027,24892,20307,15308,3818,16711,90125,24331,77602,10666,73720,7522,42829,10593,24305,16719,27095,8796,17664,15986,25449
59,7449,61831,7016,19441,22326,17590,68671,63627,29818,7090,15800,31589,36701,59014,46521,16964,23273,25806,54933,5090,26203,45414,24467,58921,33432,24516,10029,3630,11208,34688,56932,13897,38235,16434,15045,16151,32577,7625,83174,15913,70852,23535,12236,14761,16869,17504,10285,23166,103408,78861,16893,31811,28526,20500,50723,35957,13179,31379,13574,0,14735,49963,23782,16826,22228,17250,48619,50538,21570,28341,13624,11044,14467,17127,13515,7870,48792,11016,15221,12634,33354,16457,17121,28876,32426,6210,14241,27273,31774,21162,16843,28508,23456,46602,20333,97834,8843,10082,16385,20711,6803,24979,20558,17363,11302,16963,91165,12723,77853,13793,73971,14546,31584,11939,24556,16970,20650,9442,17915,12037,25701
60,9286,67790,10579,24702,35360,10051,61132,76661,42852,12995,23870,44623,29162,72048,38982,7681,15734,31650,47394,13980,32162,51373,16928,71955,46466,16977,14499,16652,11216,40646,62891,26931,51269,8895,3598,6868,25038,9467,75635,13096,63313,29494,19867,21448,29903,22998,19658,36199,109366,84820,14023,44844,34485,25994,43184,48991,10637,44413,14759,14737,0,55922,36816,24517,14689,7966,41080,42999,12286,41375,17495,24145,25369,30161,2068,14825,41253,16934,24546,5277,25814,8918,23080,21337,38385,12501,18112,40307,37733,34196,20715,34467,29300,39063,16810,111130,10453,7390,12502,26670,11267,31891,13019,12107,11310,8834,97123,25757,70314,17665,66432,14092,44618,10673,17017,7687,23953,15794,8631,9898,16417
61,49598,14993,49125,59229,45357,58658,109739,32562,52034,50334,43598,53805,77769,52813,87589,58032,64341,39412,96001,46487,26885,14146,65535,43775,46619,65584,42761,47262,47526,15728,10094,38080,59641,57502,56113,57219,73645,50655,124242,54254,111920,27312,42167,58401,38462,39169,40359,53222,56569,32022,55235,36682,39234,37790,91791,55527,51520,53595,49022,50213,55803,0,28079,40774,63296,58318,89687,91606,62638,41041,45152,43703,42683,49261,54583,45940,89860,54260,42168,53879,74421,57525,33117,69944,37675,49455,45768,49385,31983,31041,48371,40747,37061,87670,58674,58333,52087,51327,57053,30408,50048,39748,61626,58348,47052,58031,44326,52511,118921,44579,115039,52887,38304,52540,65624,58038,61961,44056,58983,55282,66769
62,29708,38308,28999,31621,21706,39849,90930,43840,28382,29350,18094,30153,58961,40234,68781,39224,45533,32910,77193,26362,25349,21891,46726,39121,22967,46776,26705,23580,32193,14192,33409,10471,35989,38694,37304,38410,54837,29884,105434,38173,93112,25776,22913,30659,10853,28726,20069,29571,79885,55338,39153,13031,35629,31288,72983,31876,35438,29943,33688,24233,36995,26440,0,21253,44487,39509,70879,72798,43829,17390,30300,16095,15074,21652,35775,27236,71051,33275,14560,34894,55613,38716,24224,51135,36139,28470,30917,25733,30447,3432,33519,35611,30559,68861,42593,79054,31103,32342,38645,27814,29063,19151,42817,39623,31718,39222,67641,24903,100112,30469,96231,36805,14652,34198,46816,39230,34353,26118,40174,34297,47960
63,16965,52260,15977,26801,27575,27183,78264,61446,34448,17187,6298,36219,46294,56833,56115,26557,32867,16235,64527,13340,16631,35843,34060,56740,37857,34110,13683,13912,19171,25116,47361,11754,42865,26028,24638,25744,42171,17507,92767,25430,80445,13964,9286,25254,12788,12052,7047,30526,93836,69289,26410,29630,18955,14614,60316,40382,22696,36009,20666,16848,24329,40392,21602,0,31821,26843,58213,60132,31163,31632,17278,12539,9968,24487,23109,14214,58385,21113,9145,22228,42947,26050,7550,38469,22855,16307,17895,31799,22203,18981,20497,18937,13884,56195,29850,95600,18940,19675,25979,11139,16900,12407,30151,26957,18696,26556,81593,20083,87446,17462,83565,24062,31251,21532,34150,26563,29533,13096,27508,22134,35294
64,17463,75967,18756,36731,43537,9422,47547,84837,51029,21172,32047,52800,21797,80224,25397,12644,10748,39827,33809,22157,40338,59550,3343,80132,54643,14942,22675,24829,19393,48823,71068,35108,59446,8979,15626,14765,17673,18652,62050,18412,49728,37671,28043,29625,38080,31174,27834,44376,117543,92996,18616,53021,42662,34170,35819,57168,17034,52590,22936,22914,15672,64099,44993,32693,0,16933,27495,29414,18791,49551,25672,32322,33546,38338,14097,23002,27668,25097,32723,12615,18450,8771,31257,13972,46562,20678,26289,48484,45910,42373,28891,42644,37477,25478,16903,119307,20706,15358,14330,34846,19444,40068,10984,13903,19487,11059,105300,33934,56729,25841,52847,20489,52794,18527,12031,15677,35513,23971,13911,21271,18514
65,11586,70090,12878,27654,37659,11414,62495,78960,45152,15294,26170,46922,30525,74347,40346,6068,15895,33950,48758,16279,34461,53672,18291,74254,48765,17138,16798,18951,13515,42946,65190,29230,53568,8907,6344,5324,26402,12775,76998,14990,64676,31793,22166,23747,32203,25297,21957,35471,111666,87119,15917,47144,36784,28293,44547,51290,12532,44922,17059,17036,8111,58222,39116,26816,16052,0,42444,44363,10743,43674,19795,26444,27669,32460,6536,17125,42616,19220,26846,6640,27178,10281,25379,22700,40685,14801,20411,39580,40032,36496,23014,36766,31599,40426,18704,113430,14654,9335,14396,28969,13567,34190,13179,13624,13609,7222,99423,28056,71677,19964,67796,15986,46917,12504,17178,6143,28252,18094,7019,14098,14874
66,44306,102810,45598,59213,70380,36265,23997,111680,77872,48014,58890,79642,40704,107067,20470,39487,32377,66670,19040,48999,67181,86393,28843,106974,81485,41419,49518,51671,46235,75666,97910,61950,86288,35821,42469,41607,34487,45495,40246,45255,27923,64513,54886,56467,64923,58017,54677,66991,144386,119839,45459,79864,69504,61013,43512,84010,43877,76442,49779,49756,42514,90942,71836,59536,28100,43775,0,7428,39175,76394,52515,59164,60389,65180,40940,49845,18002,51940,59566,39457,43112,35614,58099,40815,73405,47521,53131,71101,72753,69216,55734,69486,64319,9708,43746,146150,47548,42201,41173,61689,46287,66910,37460,40745,46329,37902,132143,60776,33180,52684,31043,47331,79637,45370,33660,42519,60558,50814,40754,48114,45402
67,45819,104323,47112,60726,71893,37778,23509,113193,79385,49528,60403,81156,42217,108581,23999,41000,33890,68183,25950,50513,68695,87906,30357,108488,82999,42932,51032,53185,47749,77179,99424,63464,87802,37335,43983,43121,36000,47009,39757,46768,27435,66027,56399,57981,66436,59531,56191,68504,145899,121353,46973,81377,71018,62527,45026,85524,45390,77956,51292,51270,44028,92455,73349,61050,29613,45289,7040,0,40689,77907,54028,60678,61902,66694,42453,51358,24912,53454,61079,40971,44625,37128,59613,42328,74918,49034,54645,72614,74266,70729,57247,71000,65833,11221,45259,147663,49062,43715,42686,63203,47800,68424,38974,42259,47843,39415,133656,62290,32691,54198,30555,48845,81150,46884,35173,44033,62072,52327,42267,49627,46915
68,16252,74756,17544,21732,39137,16081,58617,82914,40742,19961,30836,42513,34607,78302,36468,9412,14063,38616,44880,20945,39127,58339,17802,78209,48117,9750,21464,23617,18181,47612,69857,33896,49008,12251,11011,6945,30483,17441,73121,19656,60799,36460,26832,28414,36869,29963,26623,29510,116332,91785,20584,51098,41451,32959,48345,50642,17198,38961,21725,21702,12777,62888,43782,31482,18798,11038,38566,40485,0,44266,24461,31110,32335,37126,11202,21791,38739,23886,31512,11306,31259,14947,30046,26782,45351,19467,25077,33620,44699,41162,27680,41433,36265,36548,23370,112474,19320,14002,19062,33635,18233,38856,10878,18290,18275,10565,104089,27625,67800,24630,63918,20653,47509,17171,15346,7425,23077,22760,10362,18764,6790
69,33710,50950,33277,31678,7126,43851,94932,41521,13803,33352,28040,15574,62963,36908,72783,43226,49535,42856,81195,30699,37991,34533,50728,36815,14793,50778,35094,28386,37469,26834,46051,20648,21410,42696,41306,42412,58839,33886,109436,42175,97114,38418,32860,30716,22177,38673,28846,14992,92527,57428,43155,9705,45576,41235,76985,17297,39440,15364,39836,28235,40997,39082,17151,31200,48489,43511,74881,76800,44069,0,38689,26041,25021,18664,39777,34131,75053,37277,24507,38896,59615,42718,34171,55137,48781,32472,39306,11154,43089,19495,41909,45558,40506,72863,46595,75728,35105,36344,42647,37761,33065,30632,46820,43625,37563,43224,80283,23033,104114,38859,100233,40807,3880,38200,50818,43232,34410,34507,44176,38299,49268
70,11245,57134,11302,30498,33045,20305,71386,69931,40537,13497,16954,42308,39416,65318,49236,19679,25988,20995,57648,9650,21506,40717,27182,65225,44151,27231,4408,12209,9173,29991,52235,20239,48954,19149,17760,18866,35292,13834,85889,15901,73567,18838,12684,21564,23211,12471,12742,33885,98711,74164,16882,38115,23829,15338,53438,46676,13167,42098,10669,13619,17450,45266,30087,17601,24943,19965,51334,53253,24284,39060,0,17939,18453,27846,16230,7587,51507,17423,17630,15526,36068,19171,12424,31591,27729,12617,1745,37993,27077,27467,4347,23811,18644,49316,20321,100475,15250,12974,18700,16014,13210,21235,23273,19994,8699,19677,86467,23442,80568,1601,76686,14534,39737,14187,27271,19685,27452,5703,20629,18444,28415
